,fe,subject,pval,pval_orig,network,pval_LLM_sig,pval_LLM_sig_orig
0,-lt,0,1.0,0.8079540968029933,language,0.6344144018636325,0.2643393341098469
1,-lt,0,1.0,0.4939049034654931,language,0.686109551957966,0.343054775978983
2,-lt,0,1.0,0.995339215102859,language,1.0,1.0
3,-lt,0,1.0,0.9879801624776043,language,0.6335189155518357,0.13588827793188277
4,-lt,0,1.0,0.5386651800218708,language,0.6335189155518357,0.2111729718506119
5,-lt,0,1.0,0.8451134385971413,language,0.6335189155518357,0.21021483851147726
6,-lt,0,1.0,1.0,language,1.0,1.0
7,-lt,0,1.0,0.9851128147825724,language,1.0,1.0
8,-lt,0,1.0,0.9432108849887089,language,1.0,1.0
9,-lt,0,1.0,0.9262476535358334,language,0.7668879753772229,0.4473513189700467
10,-lt,0,1.0,0.7374630304317933,language,0.6335189155518357,0.1203009680516126
11,-lt,0,1.0,0.3749640469439436,language,1.0,1.0
12,-lt,1,1.0,1.0,language,1.0,1.0
13,-lt,1,1.0,0.9915914087231081,language,1.0,1.0
14,-lt,1,1.0,1.0,language,1.0,1.0
15,-lt,1,1.0,0.7581894914913028,language,1.0,0.3259459002633025
16,-lt,1,1.0,1.0,language,1.0,1.0
17,-lt,1,1.0,1.0,language,1.0,1.0
18,-lt,1,1.0,0.9229552326872977,language,1.0,1.0
19,-lt,1,1.0,1.0,language,1.0,1.0
20,-lt,1,1.0,0.8253888566124796,language,1.0,0.11488723183875396
21,-lt,1,1.0,1.0,language,1.0,1.0
22,-lt,1,1.0,1.0,language,1.0,1.0
23,-lt,1,1.0,1.0,language,1.0,1.0
24,-lt,2,1.0,0.35226183831321667,language,1.0,0.24184134303788385
25,-lt,2,1.0,1.0,language,1.0,1.0
26,-lt,2,1.0,1.0,language,1.0,1.0
27,-lt,2,1.0,0.5340366165895577,language,1.0,1.0
28,-lt,2,1.0,0.9957632656046695,language,1.0,1.0
29,-lt,2,1.0,0.7933615009269148,language,1.0,1.0
30,-lt,2,1.0,0.49810657238345846,language,1.0,1.0
31,-lt,2,1.0,1.0,language,1.0,1.0
32,-lt,2,1.0,0.991474184030465,language,1.0,1.0
33,-lt,2,1.0,0.5878319301193878,language,1.0,0.10367843000259586
34,-lt,2,1.0,0.9477995982721851,language,1.0,1.0
35,-lt,2,1.0,0.9580551284726974,language,1.0,1.0
36,-lt,3,1.0,0.9015747130360682,language,1.0,1.0
37,-lt,3,0.8911708826576505,0.41220144938046843,language,1.0,0.24944583937563503
38,-lt,3,1.0,0.7106601197181042,language,1.0,1.0
39,-lt,3,0.8911708826576505,0.5091191763379381,language,1.0,1.0
40,-lt,3,1.0,0.9307128656043906,language,1.0,1.0
41,-lt,3,0.8911708826576505,0.2580435047083781,language,1.0,0.2580435047083781
42,-lt,3,0.8911708826576505,0.4929093099899618,language,1.0,1.0
43,-lt,3,0.8911708826576505,0.16372401768545264,language,1.0,1.0
44,-lt,3,1.0,1.0,language,1.0,1.0
45,-lt,3,0.8911708826576505,0.5198496815502962,language,1.0,1.0
46,-lt,3,0.8911708826576505,0.37359212346401693,language,1.0,0.37359212346401693
47,-lt,3,1.0,0.884833322051704,language,1.0,1.0
48,-lt,4,1.0,0.7080766367942491,language,1.0,1.0
49,-lt,4,1.0,1.0,language,1.0,1.0
