,fe,subject,pval,pval_orig,network,pval_LLM_sig,pval_LLM_sig_orig
0,-lt,1,0.8116101704862239,0.1397535231379798,language,0.03289606171734189,0.018197821375550833
1,-lt,1,1.0,1.0,language,1.0,1.0
2,-lt,1,1.0,0.8338358257746434,language,0.00011806962602133487,1.2560598512907964e-05
3,-lt,1,1.0,0.3915818720554121,language,0.00024098215207038042,4.614551848156221e-05
4,-lt,1,0.8116101704862239,0.13724033910383837,language,0.02719276301392198,0.013885666219875054
5,-lt,1,1.0,0.8713374275373386,language,3.390220005217817e-05,2.1639702160964787e-06
6,-lt,1,1.0,0.9963280536172061,language,0.03718785190166668,0.02373692674574469
7,-lt,1,1.0,1.0,language,1.0,1.0
8,-lt,1,0.6504325666620027,0.013838990780042611,language,0.00223941477677603,0.0005717654749215396
9,-lt,1,1.0,0.2551037240155858,language,4.93171076951106e-05,4.19720065490303e-06
10,-lt,1,1.0,0.998374825605226,language,0.023735314415578225,0.011615153862942535
11,-lt,1,1.0,0.5328275996525884,language,0.22135442251027113,0.14599972548549797
12,-lt,1,1.0,0.39224420097035606,language,0.5398839921882279,0.4365019511309077
13,-lt,1,0.8116101704862239,0.07545721965055045,language,0.01011083618370888,0.003657110960064914
14,-lt,1,1.0,0.3333031175956218,language,0.02037012838919905,0.009101546727088936
15,-lt,1,1.0,0.9925738347939804,language,0.03653104026610132,0.022428834513894106
16,-lt,1,1.0,0.6821842900926953,language,0.3078284752754694,0.21613488689554233
17,-lt,1,1.0,0.9712718330185061,language,1.0,1.0
18,-lt,1,0.8116101704862239,0.121527297474478,language,0.00024098215207038042,4.414394712512979e-05
19,-lt,1,1.0,0.5658137633037915,language,1.0,1.0
20,-lt,1,1.0,1.0,language,1.0,1.0
21,-lt,1,1.0,0.7158222609959062,language,0.4585750575358974,0.3414920641224768
22,-lt,1,1.0,0.587531327740977,language,0.0023873889265480326,0.0006603416179813707
23,-lt,1,1.0,0.930271321695758,language,1.4813609068354269e-06,3.151831716671121e-08
24,-lt,1,1.0,0.4062079216239163,language,0.001716778863128375,0.0003753102137146119
25,-lt,1,1.0,0.9924247404441592,language,0.00024098215207038042,3.9876357337375614e-05
26,-lt,1,1.0,0.848318344560971,language,1.836047460318464e-05,7.812967916248783e-07
27,-lt,1,1.0,0.7316695235552138,language,1.0,1.0
28,-lt,1,1.0,0.7618460239720373,language,0.001716778863128375,0.00040179930839174735
29,-lt,1,0.8116101704862239,0.13194836042168187,language,0.0001959645923747984,2.5016756473378522e-05
30,-lt,1,1.0,0.25943520793583197,language,0.35863102273482655,0.25943520793583197
31,-lt,1,1.0,0.889720400613274,language,0.010398253288573195,0.003982309770091862
32,-lt,1,1.0,0.8041142199812497,language,0.03653104026610132,0.021921849325162425
33,-lt,1,1.0,0.6726098600251147,language,0.023735314415578225,0.011304816614646392
34,-lt,1,0.8116101704862239,0.11894405972532872,language,0.008467044606381369,0.0028823981638745086
35,-lt,1,0.8116101704862239,0.10852935789926656,language,0.006120467789837383,0.001953340783990654
36,-lt,1,1.0,0.45924901780385324,language,0.03653104026610132,0.02254042910036039
37,-lt,1,1.0,0.9945661263335946,language,0.004322408289220219,0.001287525873384746
38,-lt,1,1.0,0.9200898007267301,language,0.011370256129942597,0.0048384068638053605
39,-lt,1,0.8116101704862239,0.1726830149970689,language,0.011370256129942597,0.00479510487190047
40,-lt,1,0.8116101704862239,0.15658855736950789,language,0.03266149826210469,0.01737313737345994
41,-lt,1,1.0,0.7871127222567254,language,0.25946503621487754,0.17665704593353365
42,-lt,1,1.0,0.433436787039031,language,0.5398839921882279,0.433436787039031
43,-lt,1,1.0,1.0,language,1.0,1.0
44,-lt,1,1.0,0.32516995815642447,language,1.0,1.0
45,-lt,1,1.0,1.0,language,1.0,1.0
46,-lt,1,1.0,0.3215899544840259,language,0.46280912680362074,0.3544920971261776
47,-lt,2,1.0,0.33986706999413197,language,0.06771818968467269,0.008464773710584086
48,-lt,2,1.0,0.8323069021678211,language,0.16304963780491027,0.06114361417684136
49,-lt,2,1.0,0.9966742060694074,language,0.07148564182106441,0.017871410455266103
50,-lt,2,1.0,1.0,language,1.0,1.0
51,-lt,2,1.0,0.4312597542588769,language,0.8625195085177538,0.4312597542588769
52,-lt,2,1.0,1.0,language,1.0,1.0
53,-lt,2,1.0,1.0,language,1.0,1.0
54,-lt,2,1.0,1.0,language,1.0,1.0
55,-lt,3,0.023216810885728835,0.0025796456539698706,language,2.2115104205277032e-07,2.457233800586337e-08
56,-lt,3,0.4398698195783835,0.1466232731927945,language,0.0001960504364460151,6.535014548200503e-05
57,-lt,3,1.0,0.9011558469969295,language,0.23125300225378476,0.20555822422558645
58,-lt,3,0.5421032027255082,0.3003346472034761,language,0.23125300225378476,0.1799985766148569
59,-lt,3,1.0,1.0,language,1.0,1.0
60,-lt,3,0.08564242097667758,0.01903164910592835,language,6.65106505330874e-05,1.4780144562908311e-05
61,-lt,3,0.7139912832249502,0.5553265536194056,language,0.0006612061811742666,0.0002938694138552296
62,-lt,3,0.5421032027255082,0.3614021351503388,language,0.002869289715848121,0.0015940498421378449
63,-lt,3,0.5421032027255082,0.31914199690704287,language,0.024673252761288848,0.016448835174192565
64,-lt,4,0.3100689238294395,0.09779628573152459,language,0.0026069541059176287,0.000868984701972543
65,-lt,4,1.0,0.965562680992323,language,0.04486718755684482,0.023929166696983906
66,-lt,4,1.0,0.8386043625448143,language,0.2859585309976887,0.24783072686466356
67,-lt,4,0.04781555286126105,0.00318770352408407,language,1.943907450349205e-06,1.295938300232803e-07
68,-lt,4,0.8970612917748406,0.47843268894658164,language,0.002330324819694289,0.0006214199519184771
69,-lt,4,0.3100689238294395,0.10335630794314651,language,0.1209572576896516,0.07257435461379096
70,-lt,4,0.6517364132393866,0.26069456529575463,language,0.0013552996458442157,0.00027105992916884314
71,-lt,4,0.17759188935885784,0.023678918581181044,language,0.000583810366817648,7.784138224235307e-05
72,-lt,4,1.0,0.87019725156477,language,0.1790437221988001,0.11936248146586673
