,fe,subject,pval,pval_orig,network,pval_LLM_sig,pval_LLM_sig_orig
0,-lt,1,0.41871721101813286,0.03788652084841937,language,0.018029566573521484,0.00946698642175621
1,-lt,1,1.0,1.0,language,1.0,1.0
2,-lt,1,1.0,0.9705594114178977,language,4.8334956135463916e-05,7.142965706531812e-06
3,-lt,1,1.0,0.6486516171163428,language,6.654516545324177e-05,1.2007784740437419e-05
4,-lt,1,0.8666939726574009,0.2573704808324955,language,0.07961584750012381,0.050818626063908814
5,-lt,1,0.9691262298218726,0.3664821715788039,language,1.80655351775584e-06,1.1531192666526638e-07
6,-lt,1,1.0,0.9881616661402646,language,0.014946277578339379,0.006360118118442289
7,-lt,1,1.0,1.0,language,1.0,1.0
8,-lt,1,0.41871721101813286,0.03433811961272247,language,0.00039836964056847574,9.323544779262199e-05
9,-lt,1,0.8666939726574009,0.25816416206816195,language,1.793788255417129e-05,1.526628302482663e-06
10,-lt,1,1.0,0.9897154987820339,language,0.018029566573521484,0.009590194985915684
11,-lt,1,0.962856302432557,0.30729456460613525,language,0.14557253756053753,0.10221050509569655
12,-lt,1,0.41871721101813286,0.044544384150865195,language,0.07351075965189482,0.044544384150865195
13,-lt,1,0.41871721101813286,0.017471388016533886,language,0.0018781059557341742,0.0005594358166016689
14,-lt,1,1.0,0.594777551997556,language,0.018029566573521484,0.008908028364703889
15,-lt,1,1.0,0.9977475413030897,language,0.09758461283866046,0.06436431910635051
16,-lt,1,0.5528219441247396,0.09409735219144505,language,0.17509626346878113,0.1280529692753488
17,-lt,1,1.0,0.7026649717684423,language,1.0,1.0
18,-lt,1,0.5493082962961983,0.07012446335696149,language,0.00046312607425210214,0.0001182449551281963
19,-lt,1,1.0,0.9820048711822663,language,1.0,1.0
20,-lt,1,1.0,1.0,language,1.0,1.0
21,-lt,1,1.0,0.8967319641812027,language,0.17509626346878113,0.13039083449802852
22,-lt,1,0.9691262298218726,0.40229049549569756,language,0.0031449974297622775,0.0010037225839666843
23,-lt,1,0.9691262298218726,0.36983189640865594,language,6.707996533688758e-08,1.4272333050401613e-09
24,-lt,1,0.5528219441247396,0.08804364810166629,language,6.654516545324177e-05,1.2742691257003745e-05
25,-lt,1,1.0,0.9905232019924717,language,3.0519886556612604e-05,3.2467964421928304e-06
26,-lt,1,1.0,0.9937657840532163,language,1.4725349977715336e-06,6.266106373495888e-08
27,-lt,1,1.0,0.9654210679793758,language,1.0,1.0
28,-lt,1,1.0,0.8721877361982692,language,0.0003294583672837387,7.009752495398695e-05
29,-lt,1,0.9691262298218726,0.43301384736721965,language,4.8334956135463916e-05,7.19882325421803e-06
30,-lt,1,0.9691262298218726,0.3936476571112854,language,0.5000389157900111,0.3936476571112854
31,-lt,1,1.0,0.9771969194959258,language,0.03086320536195329,0.017073262540655013
32,-lt,1,1.0,0.6372954440446423,language,0.07351075965189482,0.04535770276393511
33,-lt,1,0.60934124373275,0.1166823658211649,language,0.006636052609658267,0.0022590817394581336
34,-lt,1,0.6870988390408411,0.14619124234911512,language,0.0069467274354120916,0.0025126460936596927
35,-lt,1,0.41871721101813286,0.01845729478820392,language,0.001359394919447697,0.00037600285006000124
36,-lt,1,0.9691262298218726,0.4194431163037724,language,0.018029566573521484,0.009518324396529188
37,-lt,1,1.0,0.9607145600129634,language,0.014878660226239872,0.006014777538267182
38,-lt,1,1.0,0.983455823126167,language,0.018029566573521484,0.008841189392308558
39,-lt,1,1.0,0.5692270668235964,language,0.008085819813744904,0.0030966969499448566
40,-lt,1,0.8666939726574009,0.22269081589548279,language,0.04801096820872032,0.027580768970966993
41,-lt,1,1.0,0.6464423013030463,language,0.14557253756053753,0.10191625546278324
42,-lt,1,1.0,1.0,language,1.0,1.0
43,-lt,1,1.0,1.0,language,1.0,1.0
44,-lt,1,1.0,0.9381506072018184,language,1.0,1.0
45,-lt,1,1.0,1.0,language,1.0,1.0
46,-lt,1,0.8666939726574009,0.21899356750108984,language,0.2859082686819784,0.21899356750108984
47,-lt,2,1.0,0.3985317361117615,language,0.022581108597336762,0.005645277149334191
48,-lt,2,1.0,0.9806712314707475,language,0.2377620544535866,0.08916077042009499
49,-lt,2,1.0,0.8055898296989212,language,0.022581108597336762,0.005484354313677439
50,-lt,2,1.0,1.0,language,1.0,1.0
51,-lt,2,1.0,0.229433269753137,language,0.4617669871111687,0.23088349355558435
52,-lt,2,1.0,1.0,language,1.0,1.0
53,-lt,2,1.0,1.0,language,1.0,1.0
54,-lt,2,1.0,1.0,language,1.0,1.0
55,-lt,3,0.017473780215201986,0.001941531135022443,language,1.9176200296842735e-07,2.1306889218714152e-08
56,-lt,3,0.46397788191751177,0.2577654899541732,language,0.00016090491424660146,7.151329522071176e-05
57,-lt,3,1.0,0.9072026559904177,language,0.10969101560520676,0.08531523435960525
58,-lt,3,0.9834280819786464,0.7648885082056138,language,1.0,1.0
59,-lt,3,1.0,1.0,language,1.0,1.0
60,-lt,3,0.20557618820932422,0.045683597379849825,language,5.184795068209211e-05,1.1521766818242691e-05
61,-lt,3,0.5103799096960442,0.3402532731306961,language,5.710602797031697e-05,1.9035342656772324e-05
62,-lt,3,0.4039700178158153,0.1775842904433111,language,0.000707995037607077,0.00039333057644837607
63,-lt,3,0.4039700178158153,0.17954223014036236,language,0.011804613361354119,0.007869742240902746
64,-lt,4,0.7482145142195935,0.3688230326955322,language,0.02144887260856106,0.010009473883995161
65,-lt,4,0.9850912096639164,0.7880729677311331,language,0.02144887260856106,0.009456218422439829
66,-lt,4,0.7482145142195935,0.39904774091711653,language,0.28615862764180533,0.20984966027065727
67,-lt,4,0.09621172320543153,0.00676420246920771,language,4.1919881775835186e-05,2.7946587850556793e-06
68,-lt,4,0.8244149370491455,0.4946489622294873,language,0.0016185066883023646,0.00043160178354729724
69,-lt,4,0.5124557705170597,0.10249115410341195,language,0.09150615872189165,0.054903695233134986
70,-lt,4,0.7482145142195935,0.3261970365531115,language,0.0016185066883023646,0.00033181598254712245
71,-lt,4,0.09621172320543153,0.012828229760724204,language,0.00032648819184353725,4.353175891247164e-05
72,-lt,4,0.9850912096639164,0.7717541432198916,language,0.23357022018028747,0.15571348012019165
73,-lt,4,0.7482145142195935,0.2345308122715835,language,0.029258070668728958,0.015604304356655444
74,-lt,4,0.7482145142195935,0.33407521148382324,language,0.41759401435477905,0.33407521148382324
75,-lt,4,1.0,1.0,language,1.0,1.0
76,-lt,4,1.0,0.990906145282855,language,1.0,1.0
77,-lt,4,0.9850912096639164,0.7590561697370805,language,0.02144887260856106,0.008191196665551627
78,-lt,4,1.0,0.9492100511165871,language,1.0,1.0
79,-lt,5,1.0,1.0,language,1.0,1.0
80,-lt,5,1.0,0.2585353615940118,language,0.3638487751725295,0.20213820842918306
81,-lt,5,0.013323989235720497,0.0007402216242066943,language,2.1605754191656065e-05,2.4006393546284516e-06
82,-lt,5,1.0,0.844036084176682,language,1.0,1.0
