,fe,subject,pval,pval_orig,network,pval_LLM_sig,pval_LLM_sig_orig
0,-lt,018,0.7341976540518823,0.07533054338842614,language,0.15899483485200672,0.015194884997578728
1,-lt,018,0.4118973991957215,0.008492729880324155,language,0.09340644623030642,0.0033116108876361
2,-lt,018,0.3609813447681533,0.006911277587608237,language,0.20480324997910562,0.027297045836684918
3,-lt,018,0.11705421575461908,0.001034352421984852,language,0.08475540410160266,0.002373324521334984
4,-lt,018,0.8722016037234485,0.21580245865322434,language,0.4324252068094192,0.21580245865322434
5,-lt,018,1.0,1.0,language,1.0,1.0
6,-lt,018,0.19395407980952709,0.001999526595974506,language,0.09834140753850226,0.004489813893510413
7,-lt,018,0.613494265997114,0.02620225878338189,language,0.2688997114785315,0.06376613594700803
8,-lt,018,1.0,1.0,language,1.0,1.0
9,-lt,018,0.07152714531018568,0.0001593685227317783,language,0.08048846933117648,0.0020564604631344062
10,-lt,018,1.0,1.0,language,1.0,1.0
11,-lt,018,0.6825642736093215,0.059298667723217256,language,0.2683460969597119,0.0616874291132403
12,-lt,018,0.3720495909724836,0.007397156816095035,language,0.12146785099908544,0.007397156816095035
13,-lt,018,1.0,1.0,language,1.0,1.0
14,-lt,018,0.6638051262904074,0.05442459187199902,language,0.26685858484311176,0.059935101897753376
15,-lt,018,1.0,1.0,language,1.0,1.0
16,-lt,018,1.0,1.0,language,1.0,1.0
17,-lt,018,1.0,1.0,language,1.0,1.0
18,-lt,018,0.9067543579251575,0.2570695344633178,language,0.4951642191375235,0.28493298071564815
19,-lt,018,1.0,0.5348790252179567,language,1.0,1.0
20,-lt,018,0.4728200289351078,0.014681623941746642,language,0.2060552139540967,0.027619987719531548
21,-lt,018,0.8248177120572754,0.1697472965789552,language,0.39107254376052986,0.1697472965789552
22,-lt,018,0.4685888815760959,0.011367193763673568,language,0.1535871925972528,0.01280012776999044
23,-lt,018,0.4728200289351078,0.014615588702416785,language,0.2060552139540967,0.02776738155640626
24,-lt,018,1.0,1.0,language,1.0,1.0
25,-lt,018,0.27530320994195573,0.0038518122156827386,language,0.09340644623030642,0.0038518122156827386
26,-lt,018,0.07152714531018568,0.00024063094981452833,language,0.10114449956684303,0.00469227059846179
27,-lt,018,1.0,1.0,language,1.0,1.0
28,-lt,018,0.653099103553096,0.04583418520226954,language,0.15899483485200672,0.01537456048086858
29,-lt,018,0.823313325943455,0.15501320825596698,language,0.35694782811480813,0.11440236681578216
30,-lt,018,1.0,0.4246333715082409,language,0.3932136427216143,0.17199477450415235
31,-lt,018,0.823313325943455,0.13630153634959727,language,0.3104871261970189,0.08496772698831619
32,-lt,018,1.0,0.99567048570951,language,1.0,1.0
33,-lt,018,1.0,1.0,language,1.0,1.0
34,-lt,018,1.0,0.9894223661073273,language,1.0,1.0
35,-lt,018,0.823313325943455,0.15314398380501776,language,1.0,1.0
36,-lt,018,1.0,1.0,language,1.0,1.0
37,-lt,018,1.0,0.6556817411581684,language,0.2198226974880382,0.0342502704901894
38,-lt,018,0.823313325943455,0.149561457265679,language,0.09340644623030642,0.003481639278866047
39,-lt,018,0.6156312400564764,0.028766907757753972,language,0.2155385504470993,0.030315068582765805
40,-lt,018,0.8573898572534395,0.2032090078211376,language,0.4232482095415719,0.2032090078211376
41,-lt,018,1.0,0.6003136759850072,language,1.0,1.0
42,-lt,018,0.2537695106363742,0.0028030505593119393,language,0.09340644623030642,0.0032529564935276
