,fe,subject,pval,pval_orig,network,pval_LLM_sig,pval_LLM_sig_orig
0,-lt,1,0.68432436124527,0.12974978471616255,language,0.025694073512600283,0.01476042520936612
1,-lt,1,1.0,1.0,language,1.0,1.0
2,-lt,1,0.7789304651083376,0.36460574962517933,language,0.0005087702864913972,9.742409741324627e-05
3,-lt,1,0.68432436124527,0.22103776942929926,language,8.15598466926374e-05,1.214721120954174e-05
4,-lt,1,0.5514342423326105,0.02440591536634213,language,0.007582317762095698,0.002848462544539385
5,-lt,1,0.68432436124527,0.14844679300758512,language,3.4651692682556846e-05,2.9490802283027102e-06
6,-lt,1,1.0,0.6872460953068236,language,0.029700917028158674,0.017694163335924315
7,-lt,1,1.0,1.0,language,1.0,1.0
8,-lt,1,0.5514342423326105,0.03519793036165599,language,8.15598466926374e-05,9.920906796011675e-06
9,-lt,1,0.68432436124527,0.23296148467924083,language,5.4833783907974845e-06,3.500028760083501e-07
10,-lt,1,0.9470566137408286,0.5440537993830292,language,0.011073406298416693,0.00447648339723228
11,-lt,1,0.68432436124527,0.14890415344846022,language,0.09993799393419969,0.06379020889417002
12,-lt,1,0.68432436124527,0.11958390739173874,language,0.17031647416399154,0.11958390739173874
13,-lt,1,0.68432436124527,0.09585997344340275,language,0.01188102499893335,0.005308543084629794
14,-lt,1,0.7789304651083376,0.3168909931889716,language,0.01188102499893335,0.005278941508352584
15,-lt,1,1.0,0.6538264252861496,language,0.012424930668341416,0.006344645447663702
16,-lt,1,1.0,0.8619196912350123,language,0.32396271549687006,0.2343560069551826
17,-lt,1,1.0,0.735125112308874,language,1.0,1.0
18,-lt,1,0.6549538505853693,0.055740753241308026,language,0.002225834440813113,0.000520939975509452
19,-lt,1,0.7789304651083376,0.3517860131735553,language,0.465343528213876,0.386136119156195
20,-lt,1,1.0,1.0,language,1.0,1.0
21,-lt,1,1.0,0.8817205649800469,language,0.418048632064918,0.32910211460429717
22,-lt,1,0.9787984993418635,0.6039394995939158,language,0.005350766722755258,0.001821537607746471
23,-lt,1,1.0,0.703028794914635,language,1.3131686337464126e-06,2.7939758164817292e-08
24,-lt,1,0.68432436124527,0.22878888835003774,language,0.000470614197293628,8.0104544220192e-05
25,-lt,1,1.0,0.9073199938347615,language,8.15598466926374e-05,1.1147522485596489e-05
26,-lt,1,0.8578847185279677,0.47457452514313103,language,2.6910078837087227e-06,1.1451097377483926e-07
27,-lt,1,1.0,0.7710070139733615,language,1.0,1.0
28,-lt,1,1.0,0.9668211059605564,language,0.005116463147460566,0.0016329137704661383
29,-lt,1,0.68432436124527,0.16655561777414285,language,0.0007834400332193697,0.00016668936877007866
30,-lt,1,0.7789304651083376,0.3514268562763265,language,0.43465953276282493,0.3514268562763265
31,-lt,1,0.9495853451968859,0.565710418415166,language,0.012018253491921682,0.0057826473474371165
32,-lt,1,1.0,0.9665581816562031,language,0.1262478504082438,0.08595598325667662
33,-lt,1,0.68432436124527,0.20050116207418522,language,0.01661892152147816,0.008839851873126681
34,-lt,1,0.68432436124527,0.19386333791890337,language,0.007582317762095698,0.0029038663769728203
35,-lt,1,0.5514342423326105,0.015945762257287395,language,0.0026424697147888606,0.00068763273564707
36,-lt,1,1.0,0.9639066009160658,language,0.012018253491921682,0.005881272985408482
37,-lt,1,1.0,0.8748528784515001,language,0.004445186091615694,0.0013240979847365896
38,-lt,1,0.68432436124527,0.08457087615861622,language,0.0026424697147888606,0.000730895878558621
39,-lt,1,0.7789304651083376,0.30948291722124455,language,0.018191918006336058,0.01006361421627101
40,-lt,1,0.8162381286293064,0.4340232711729012,language,0.06847005610913777,0.04224748142904246
41,-lt,1,0.8162381286293064,0.423476823509732,language,0.11292904694823694,0.07448511607224138
42,-lt,1,0.8162381286293064,0.4341692173560141,language,0.5101488303933166,0.4341692173560141
43,-lt,1,1.0,1.0,language,1.0,1.0
44,-lt,1,1.0,0.9766692083306806,language,0.418048632064918,0.32599153591656105
45,-lt,1,1.0,1.0,language,1.0,1.0
46,-lt,1,0.7789304651083376,0.3271429396124291,language,0.418048632064918,0.3271429396124291
47,-lt,2,1.0,0.5366427148082709,language,0.05958423342037677,0.007448029177547096
48,-lt,2,1.0,0.32397178162886797,language,0.127708762710311,0.03192719067757775
49,-lt,2,1.0,0.7638064606749471,language,0.13264675536329534,0.04974253326123576
50,-lt,2,1.0,1.0,language,1.0,1.0
51,-lt,2,0.6590281827101808,0.0823785228387726,language,0.1647570456775452,0.0823785228387726
52,-lt,2,1.0,1.0,language,1.0,1.0
53,-lt,2,1.0,1.0,language,1.0,1.0
54,-lt,2,1.0,1.0,language,1.0,1.0
55,-lt,3,0.19103742427918222,0.02122638047546469,language,0.0005638750390031609,7.97409231049478e-05
56,-lt,3,0.7180926236015468,0.3989403464453038,language,0.0011744569279449855,0.000521980856864438
57,-lt,3,0.7724668708773577,0.6866372185576513,language,0.156508750436719,0.1217290281174481
58,-lt,3,0.7724668708773577,0.6325937418778822,language,0.47593084698178645,0.42304964176158794
59,-lt,3,1.0,1.0,language,1.0,1.0
60,-lt,3,0.20688202207727505,0.0459737826838389,language,0.0005638750390031609,0.00012530556422292463
61,-lt,3,0.5610095937463082,0.2493375972205814,language,0.0007504618795334695,0.00025015395984448983
62,-lt,3,0.7724668708773577,0.5613607968599321,language,0.012420502477356276,0.00690027915408682
63,-lt,3,0.5610095937463082,0.22285184855277895,language,0.055902108144477006,0.037268072096318
64,-lt,4,0.2402818945875549,0.07996512977879666,language,0.007309435770783693,0.001949182872208985
65,-lt,4,1.0,0.8932763288167243,language,0.11242620244807337,0.059960641305639134
66,-lt,4,1.0,0.9430043760920084,language,0.19141272420055003,0.126430963395762
