,fe,subject,pval,pval_orig,network,pval_LLM_sig,pval_LLM_sig_orig
0,-lt,018,0.14713716180655242,0.026289580505250234,language,0.09400715431312892,0.0343354554781384
1,-lt,018,0.2078511552527096,0.06045744206540522,language,0.028711425321814105,0.005179957795035901
2,-lt,018,0.07140633728441133,0.0046272147872078034,language,0.032329962805405905,0.006737392837945413
3,-lt,018,0.055437770014734475,0.003184201812333792,language,0.015995000861981544,0.0018845361840331715
4,-lt,018,0.4574252708607944,0.2522912576397165,language,0.3610237385402898,0.2522912576397165
5,-lt,018,1.0,1.0,language,1.0,1.0
6,-lt,018,0.09920616742544999,0.011469343362147017,language,0.039278039275956925,0.009342272964752641
7,-lt,018,0.7138141967294354,0.5287901928643681,language,1.0,1.0
8,-lt,018,1.0,1.0,language,1.0,1.0
9,-lt,018,0.04092724238040952,0.0020795137881062273,language,0.022947089930913416,0.003683700740014083
10,-lt,018,1.0,1.0,language,1.0,1.0
11,-lt,018,0.3302533461818125,0.14713054082473973,language,0.24822898428343929,0.14725148545107175
12,-lt,018,0.07620783619395585,0.006582467720038234,language,0.03135424740980805,0.006256996353503669
13,-lt,018,1.0,1.0,language,1.0,1.0
14,-lt,018,0.19074997672445654,0.050988395840189785,language,0.12105286984436665,0.050988395840189785
15,-lt,018,1.0,1.0,language,1.0,1.0
16,-lt,018,1.0,1.0,language,1.0,1.0
17,-lt,018,0.5455816070353146,0.3426959578800613,language,0.4453407758862423,0.3426959578800613
18,-lt,018,1.0,1.0,language,1.0,1.0
19,-lt,018,0.7191739764811735,0.5348790252179567,language,1.0,1.0
20,-lt,018,0.15721439993071146,0.03371849020593349,language,0.09306851564971073,0.03371849020593349
21,-lt,018,0.37951437250596154,0.1900366519175654,language,0.29553744930558257,0.1900366519175654
22,-lt,018,0.15230816411411796,0.029264909816456443,language,0.08817135709177168,0.03135991566666106
23,-lt,018,0.16094572957355366,0.03570008957253564,language,0.13347929366648723,0.0581883224230931
24,-lt,018,1.0,1.0,language,1.0,1.0
25,-lt,018,0.2724329374030846,0.10416591954007738,language,0.22180754101075897,0.12478715856569945
26,-lt,018,0.03844007120181511,0.0018116086575229507,language,0.05950979348387513,0.017702886139767657
27,-lt,018,1.0,1.0,language,1.0,1.0
28,-lt,018,0.15302064744071114,0.029860435619873674,language,0.04992631724532676,0.012663479618931961
29,-lt,018,0.23158784927954265,0.07636904128517649,language,0.12012841264098255,0.050419161175385516
30,-lt,018,0.2241674185454912,0.06817462728960814,language,0.07717499349829211,0.02563028134589819
31,-lt,018,0.018144727189547284,0.0005077316886618533,language,0.006724579876814251,0.00045556800343660614
32,-lt,018,1.0,0.9968054639369845,language,1.0,1.0
33,-lt,018,1.0,1.0,language,1.0,1.0
34,-lt,018,1.0,0.9743529498181868,language,1.0,1.0
35,-lt,018,0.47594886363960803,0.26636313429020775,language,0.49023714596107654,0.38987932079378695
36,-lt,018,1.0,1.0,language,1.0,1.0
37,-lt,018,0.30240931918463815,0.12581831026459542,language,0.01659420925062652,0.0020651114604977043
38,-lt,018,0.3002119394036991,0.1223177382770017,language,0.012178776925714499,0.0012017349838333894
39,-lt,018,0.11086558286225749,0.014123524179065204,language,0.058927813079648825,0.017444021250382052
40,-lt,018,0.497523348154842,0.28834697968328993,language,0.3955305034443512,0.28834697968328993
41,-lt,018,0.8567848766821976,0.6984247853366662,language,1.0,1.0
42,-lt,018,0.07385982131951496,0.0062546976816967755,language,0.02519200448244994,0.0042666870625651596
43,-lt,018,0.5747359029058554,0.37294700768549915,language,0.47168465717772934,0.37294700768549915
44,-lt,018,1.0,1.0,language,1.0,1.0
45,-lt,018,0.23243798348651154,0.07953378992824828,language,0.40160889168486935,0.2933696764001402
46,-lt,018,0.8880741798394055,0.733086270692175,language,0.5730037872704291,0.4675170812191719
47,-lt,018,0.10973142992451267,0.013495982551306051,language,0.03047637280454627,0.005835577850570596
48,-lt,018,1.0,0.9226005304634376,language,1.0,1.0
49,-lt,018,0.497523348154842,0.28804603200405343,language,1.0,1.0
50,-lt,018,0.003236376354871967,7.149579576300369e-06,language,9.012761881572625e-05,8.9110464331333e-08
51,-lt,018,0.15094758858795643,0.028010892727662016,language,0.05320717685515189,0.014369831421651606
52,-lt,018,0.03824954885041432,0.0017744636064625197,language,0.003342107994311815,0.00011875777967887706
53,-lt,018,0.003274833385596162,1.1422019156018782e-05,language,0.0006801355326690355,2.504180900843282e-06
54,-lt,018,0.20920089587071888,0.061158141134517965,language,0.15732560170568,0.07585702832887914
55,-lt,018,0.6721774945978096,0.48804639887587653,language,0.5944098741465833,0.48804639887587653
56,-lt,018,1.0,1.0,language,1.0,1.0
57,-lt,018,1.0,0.9986249776069824,language,1.0,1.0
58,-lt,018,1.0,1.0,language,1.0,1.0
59,-lt,018,1.0,0.9933950156671145,language,1.0,1.0
60,-lt,018,1.0,0.9787013308634634,language,1.0,1.0
61,-lt,018,1.0,0.875452284840258,language,1.0,1.0
62,-lt,018,1.0,0.8658212262963412,language,1.0,1.0
63,-lt,018,1.0,1.0,language,1.0,1.0
64,-lt,018,0.5792066807692777,0.38047875530888553,language,0.37019673972188866,0.26220784370294764
65,-lt,018,0.6752789383455884,0.4912927769406784,language,0.1468866396694583,0.06751472893091288
66,-lt,018,0.0007401015059415382,1.0899874903409988e-06,language,9.012761881572625e-05,1.9910372345153075e-07
67,-lt,018,0.04494641470599663,0.0024220349578279103,language,0.018064044983924284,0.002420954482381605
68,-lt,018,0.0037309578444586866,2.472652474236243e-05,language,0.003630048978392103,0.0001603850800467792
69,-lt,018,0.1904737312004361,0.05033367306792057,language,0.05471976830280449,0.01555363075469995
70,-lt,018,0.23158784927954265,0.07844654688408662,language,0.16067935244131162,0.07844654688408662
71,-lt,018,0.5671500083735338,0.365431706426246,language,0.4655311982428162,0.365431706426246
72,-lt,018,0.8801819121514443,0.7246269350407324,language,1.0,1.0
73,-lt,018,0.22585112366625332,0.07053944978044974,language,1.0,1.0
74,-lt,018,0.9187038761666816,0.7691946297507489,language,1.0,1.0
75,-lt,018,1.0,1.0,language,1.0,1.0
76,-lt,018,1.0,0.9624584965259544,language,1.0,1.0
77,-lt,018,1.0,1.0,language,1.0,1.0
78,-lt,018,0.8926221637841915,0.7402780112366592,language,1.0,1.0
79,-lt,018,0.8047032027323545,0.6370073217505752,language,1.0,1.0
80,-lt,018,0.9227224823936124,0.7732387223593011,language,1.0,1.0
81,-lt,018,0.665901339440777,0.47809558612279646,language,0.44357029723357116,0.3390471049546737
