,fe,subject,pval,pval_orig,network,pval_LLM_sig,pval_LLM_sig_orig
0,-lt,1,1.0,1.0,language,0.1868063363330147,0.12321268992177564
1,-lt,1,1.0,0.9999999999999994,language,0.9313979950091007,0.8323131019230261
2,-lt,1,1.0,1.0,language,7.663709190237939e-06,6.522305693819523e-07
3,-lt,1,1.0,1.0,language,0.0012588137714936584,0.000214266173871261
4,-lt,1,1.0,1.0,language,0.05067214382304269,0.02587513727134095
5,-lt,1,1.0,1.0,language,6.749672638899463e-05,8.616603368807825e-06
6,-lt,1,1.0,1.0,language,0.03928190506863359,0.018387274712977426
7,-lt,1,1.0,0.9999999999998771,language,0.9574702325662534,0.8759834042627426
8,-lt,1,1.0,1.0,language,0.004047871328473246,0.0009473741407065043
9,-lt,1,1.0,1.0,language,1.225678584759497e-05,1.3039133880420181e-06
10,-lt,1,1.0,1.0,language,0.07080751267277871,0.04368974186192729
11,-lt,1,1.0,0.9999999995775017,language,0.4980898038871735,0.3603202836630617
12,-lt,1,1.0,1.0,language,0.5079550634170753,0.37826440892760926
13,-lt,1,1.0,1.0,language,0.023573022784553883,0.010031073525342077
14,-lt,1,1.0,0.9999999999993056,language,0.03707961703611145,0.016567488462943415
15,-lt,1,1.0,1.0,language,0.05625216601134257,0.03291616533101422
16,-lt,1,1.0,1.0,language,0.6369328056549025,0.5149669492528999
17,-lt,1,1.0,1.0,language,0.6588733480810826,0.5467246930885579
18,-lt,1,1.0,1.0,language,0.008398736602144265,0.002323054804848414
19,-lt,1,1.0,1.0,language,0.4295768113859421,0.30161776118587424
20,-lt,1,1.0,0.999999602865978,language,0.9313979950091007,0.825676563804571
21,-lt,1,1.0,1.0,language,0.14120454608759225,0.09013056133250569
22,-lt,1,1.0,0.999999999999663,language,0.01476117827389206,0.005058232231677693
23,-lt,1,1.0,1.0,language,7.654803533373741e-07,3.2573632056909536e-08
24,-lt,1,1.0,1.0,language,0.000607213316823689,9.043602590991114e-05
25,-lt,1,1.0,0.9999999999999937,language,7.41159122857027e-06,4.730802911853364e-07
26,-lt,1,1.0,1.0,language,7.654803533373741e-07,2.6832315129989712e-08
27,-lt,1,1.0,0.9999999996322463,language,0.9988457104166156,0.9742417987996331
28,-lt,1,1.0,0.999999999999999,language,0.0019132748274715708,0.0003663717754732795
29,-lt,1,1.0,0.999999999999999,language,0.00202303085670985,0.0004304320971723085
30,-lt,1,1.0,0.9999999991189176,language,0.8951213582140154,0.7618054112459706
31,-lt,1,1.0,0.999995793397669,language,0.01476117827389206,0.00514915936019443
32,-lt,1,1.0,1.0,language,0.05625216601134257,0.03351192868760834
33,-lt,1,1.0,0.9999999999999898,language,0.04368074474422242,0.0213756835982365
34,-lt,1,1.0,0.999999999998417,language,0.01476117827389206,0.005339149588429043
35,-lt,1,1.0,1.0,language,0.051218069120268564,0.027957572335574558
36,-lt,1,1.0,0.9999999722944909,language,0.023573022784553883,0.009958058574317787
37,-lt,1,1.0,0.9999999198805076,language,0.0049219782183994995,0.0012566752898041276
38,-lt,1,1.0,0.9999999331453263,language,0.008551090546719176,0.0025471333543418823
39,-lt,1,1.0,1.0,language,0.019509623821250058,0.007471770825159597
40,-lt,1,1.0,1.0,language,0.051218069120268564,0.028333399938871972
41,-lt,1,1.0,0.9997718423384896,language,0.6128155331027616,0.4765033749316149
42,-lt,1,1.0,0.9999808496033639,language,0.35681655800731343,0.24293893311136233
43,-lt,1,1.0,0.9999145617203563,language,0.9988457104166156,0.9781622822164896
44,-lt,1,1.0,0.9998902245326965,language,0.9759949201491639,0.9136973720545365
45,-lt,1,1.0,0.9999999999995662,language,0.9988457104166156,0.9988457104166156
46,-lt,1,1.0,0.9999999999999377,language,0.6128155331027616,0.48242924946387616
47,-lt,2,1.0,1.0,language,0.02634104145346738,0.004776830337118344
48,-lt,2,1.0,0.9999993457262097,language,0.09638651705452633,0.036144943895447375
49,-lt,2,1.0,1.0,language,0.02634104145346738,0.006585260363366845
50,-lt,2,1.0,1.0,language,0.9960284260966132,0.7089932398712744
51,-lt,2,1.0,1.0,language,0.19310462367281073,0.09655231183640536
52,-lt,2,1.0,0.999999999308622,language,0.9960284260966132,0.9122856499140634
53,-lt,2,1.0,0.9473915546314587,language,0.9960284260966132,0.9960284260966132
54,-lt,2,1.0,0.9607940171700226,language,0.9960284260966132,0.9876422627702306
55,-lt,3,1.0,1.0,language,3.5382780453916104e-06,3.9314200504351225e-07
56,-lt,3,1.0,1.0,language,0.00011135210405606113,4.948982402491606e-05
57,-lt,3,1.0,1.0,language,0.029615200703454227,0.02303404499157551
58,-lt,3,1.0,0.9999999976471705,language,0.25208749399781355,0.22407777244250093
59,-lt,3,1.0,0.9999999999717631,language,0.7752940180977446,0.7752940180977446
60,-lt,3,1.0,1.0,language,5.558373073817238e-05,1.852791024605746e-05
61,-lt,3,1.0,1.0,language,2.8097574793393128e-05,6.2439055096429175e-06
62,-lt,3,1.0,1.0,language,0.011140795467751617,0.006189330815417565
63,-lt,3,1.0,1.0,language,0.025161074577192646,0.01677404971812843
64,-lt,4,1.0,1.0,language,0.034264324970493545,0.014855077456527343
65,-lt,4,1.0,1.0,language,0.018892403746281115,0.006297467915427038
66,-lt,4,1.0,1.0,language,0.38865455977416175,0.25910303984944116
67,-lt,4,1.0,1.0,language,4.9681180918264806e-05,3.3120787278843202e-06
68,-lt,4,1.0,1.0,language,0.0008489974972670938,0.00011319966630227918
69,-lt,4,1.0,1.0,language,0.5137587549765722,0.376756420316153
70,-lt,4,1.0,0.9998060825349877,language,0.014844532399485334,0.003958541973196089
71,-lt,4,1.0,0.9999917767754506,language,0.004212484312670082,0.0008424968625340165
72,-lt,4,1.0,0.959294384182606,language,0.2922748500273249,0.17536491001639493
73,-lt,4,1.0,1.0,language,0.1890947016181456,0.10085050752967765
74,-lt,4,1.0,0.9997892733325747,language,0.9920597069058218,0.9259223931121003
75,-lt,4,1.0,1.0,language,0.9925459178955685,0.9925459178955685
76,-lt,4,1.0,0.9999999999833995,language,0.6195765837369385,0.4956612669895508
77,-lt,4,1.0,1.0,language,0.034264324970493545,0.015990018319563655
78,-lt,4,1.0,0.9848527497363384,language,0.7340557410784361,0.636181642267978
79,-lt,5,1.0,1.0,language,0.9956599060797345,0.9929259069731536
80,-lt,5,1.0,1.0,language,0.9956599060797345,0.8508977873221822
81,-lt,5,1.0,1.0,language,0.0013484775881158295,0.00022474626468597158
82,-lt,5,1.0,1.0,language,0.9956599060797345,0.7149761934860549
83,-lt,5,1.0,1.0,language,0.32852295149353256,0.10950765049784418
84,-lt,5,1.0,0.999999999999799,language,0.4063532148408027,0.15802625021586772
85,-lt,5,1.0,1.0,language,0.00018281826706559786,2.031314078506643e-05
86,-lt,5,1.0,1.0,language,0.9956599060797345,0.753366651257002
87,-lt,5,1.0,1.0,language,0.9956599060797345,0.9956599060797345
88,-lt,5,1.0,1.0,language,0.9956599060797345,0.9867643974504644
89,-lt,5,1.0,1.0,language,0.9956599060797345,0.5678776102584412
90,-lt,5,1.0,0.9999999895845013,language,0.9956599060797345,0.9457607578423662
91,-lt,5,1.0,1.0,language,0.09817551250148861,0.027270975694857945
92,-lt,5,1.0,1.0,language,0.05501304694244194,0.012225121542764875
93,-lt,5,1.0,1.0,language,0.4442879834224862,0.2221439917112431
94,-lt,5,1.0,1.0,language,0.9956599060797345,0.8842392747956819
95,-lt,5,1.0,1.0,language,0.4442879834224862,0.22063594947807152
