,fe,subject,pval,pval_orig,network,pval_LLM_sig,pval_LLM_sig_orig
0,-lt,1,1.0,1.0,language,0.16130096898117915,0.10295806530713562
1,-lt,1,1.0,0.9999999999926786,language,0.9109523796881733,0.8140425520617719
2,-lt,1,1.0,0.9999999999995243,language,0.0011527605541452042,0.00014716092180577076
3,-lt,1,1.0,0.9999999999999749,language,0.004807312795234026,0.0008182660076994087
4,-lt,1,1.0,1.0,language,0.05568924391274883,0.0248824281312282
5,-lt,1,1.0,0.9999999999999973,language,0.0007057332629083931,7.507800669238225e-05
6,-lt,1,1.0,0.999999999999284,language,0.07162234087054294,0.035049230638776324
7,-lt,1,1.0,0.9999293528941708,language,0.9476436798142895,0.866993153872648
8,-lt,1,1.0,1.0,language,0.008631642987342031,0.001986459413666842
9,-lt,1,1.0,1.0,language,2.840511986242437e-06,1.2087285047840157e-07
10,-lt,1,1.0,0.9999999997099902,language,0.08834440713104896,0.04723159708576678
11,-lt,1,1.0,0.9997297771604351,language,0.49639910334294823,0.3590972236948987
12,-lt,1,1.0,0.9999999989390487,language,0.539644100008733,0.4018626276660778
13,-lt,1,1.0,0.9999999999997926,language,0.04718841342380646,0.019102761578641485
14,-lt,1,1.0,0.9999999460690641,language,0.07162234087054294,0.03365357256045
15,-lt,1,1.0,0.9999999999999999,language,0.08834440713104896,0.04887137415760155
16,-lt,1,1.0,0.9999999999898382,language,0.6367913035097007,0.5148525432631622
17,-lt,1,1.0,0.9999999890498096,language,0.658309138655805,0.5462565193101361
18,-lt,1,1.0,0.9999999999999408,language,0.03773576845842999,0.01364910774028319
19,-lt,1,1.0,0.9999999999999999,language,0.46429248845720417,0.3259925982784625
20,-lt,1,1.0,0.9999917090434084,language,0.8877651489984111,0.7744334278496778
21,-lt,1,1.0,0.9999999999999883,language,0.1777745790110719,0.11725557339028148
22,-lt,1,1.0,0.9999994723958414,language,0.03444020249807551,0.011724324254664003
23,-lt,1,1.0,0.999999999999932,language,2.6271579736754727e-06,5.5896978163307926e-08
24,-lt,1,1.0,0.9999999999999998,language,0.0013845218951635374,0.0002062053886413779
25,-lt,1,1.0,0.9999994744236266,language,8.538030803997551e-05,7.266409194891532e-06
26,-lt,1,1.0,0.9999999999999999,language,1.009349833424647e-05,6.442658511221152e-07
27,-lt,1,1.0,0.9992463809335648,language,0.9782141292323615,0.9157749294941258
28,-lt,1,1.0,0.9999999546996504,language,0.008712806160918171,0.002224546253851448
29,-lt,1,1.0,0.9999999937436141,language,0.008631642987342031,0.0018699459149340311
30,-lt,1,1.0,0.9997539718160815,language,0.8877651489984111,0.7642509647122557
31,-lt,1,1.0,0.9937891398328097,language,0.02558367559669064,0.007620669326673808
32,-lt,1,1.0,0.9999999999999098,language,0.09649047189953794,0.05842572759954498
33,-lt,1,1.0,0.9999999989535729,language,0.09076800059250716,0.052143319489312626
34,-lt,1,1.0,0.9999999998345751,language,0.03837006011905914,0.014694916641341798
35,-lt,1,1.0,0.9999999998927666,language,0.07993287841644689,0.04081678897861118
36,-lt,1,1.0,0.9994262752076749,language,0.025995237184288953,0.008296352292858177
37,-lt,1,1.0,0.9985934583102583,language,0.008631642987342031,0.0020201717629949436
38,-lt,1,1.0,0.9983707150772368,language,0.00898685379918839,0.0024857255189244484
39,-lt,1,1.0,0.9999999980228702,language,0.04718841342380646,0.020080175925024025
40,-lt,1,1.0,0.9999999971469351,language,0.09649047189953794,0.059536674150778734
41,-lt,1,1.0,0.970673389391748,language,0.6134311700188694,0.4748370534728837
42,-lt,1,1.0,0.9871795252282609,language,0.328555403303496,0.22369729586621
43,-lt,1,1.0,0.9766990228697119,language,0.9798403026423032,0.9755095174056231
44,-lt,1,1.0,0.9772535908271802,language,0.9787578815230642,0.9371086099688912
45,-lt,1,1.0,0.9999997958568176,language,0.9798403026423032,0.9798403026423032
46,-lt,1,1.0,0.9999882302392223,language,0.6134311700188694,0.48291389980208865
47,-lt,2,1.0,0.9999999999999653,language,0.030338016380212714,0.007584504095053179
48,-lt,2,1.0,0.999821175494664,language,0.19891909903674776,0.07459466213878041
49,-lt,2,1.0,0.999999999999993,language,0.030338016380212714,0.0069156470264275
50,-lt,2,1.0,0.9999999971177904,language,0.9976326173058793,0.6898713590572687
51,-lt,2,1.0,1.0,language,0.24128533950951653,0.12064266975475826
52,-lt,2,1.0,0.9999958781801697,language,0.9976326173058793,0.9264104228552993
