,fe,subject,pval,pval_LLM_sig,pval_orig,shuffled,network
37,-lt,3,0.9958948483723389,0.8387817384679064,0.9841747777764206,shuffled,language
38,-lt,3,0.8075507755222208,0.8387817384679064,0.06729589796018506,shuffled,language
39,-lt,3,0.9958948483723389,0.8714063834850911,0.4042972328551845,shuffled,language
40,-lt,3,0.8904813974391499,1.0,0.14841356623985832,shuffled,language
41,-lt,3,0.9958948483723389,0.9499251199354867,0.845293130707208,shuffled,language
42,-lt,3,0.9958948483723389,0.8714063834850911,0.9011905185303695,shuffled,language
43,-lt,3,0.9958948483723389,0.8714063834850911,0.7045618815756145,shuffled,language
44,-lt,3,0.9958948483723389,0.8714063834850911,0.8256655031054384,shuffled,language
45,-lt,3,0.9958948483723389,0.8714063834850911,0.913842109470676,shuffled,language
46,-lt,3,0.9958948483723389,1.0,0.6964168709638034,shuffled,language
47,-lt,3,0.9958948483723389,1.0,0.9958948483723389,shuffled,language
48,-lt,4,0.9885899655527464,1.0,0.9750278205029121,shuffled,language
49,-lt,4,0.9885899655527464,1.0,0.9885899655527464,shuffled,language
50,-lt,4,0.9885899655527464,1.0,0.5463502813181815,shuffled,language
51,-lt,4,0.9885899655527464,0.7678121706502207,0.9596716991443097,shuffled,language
52,-lt,4,0.9885899655527464,1.0,0.5484774511411472,shuffled,language
53,-lt,4,0.9885899655527464,0.7678121706502207,0.5218429824861072,shuffled,language
54,-lt,4,0.9885899655527464,1.0,0.969078948504576,shuffled,language
55,-lt,4,0.9885899655527464,1.0,0.9885835299136594,shuffled,language
56,-lt,4,0.9885899655527464,0.9088251840557277,0.660540398142752,shuffled,language
57,-lt,4,0.9885899655527464,1.0,0.16963865137169348,shuffled,language
58,-lt,4,0.9885899655527464,0.9088251840557277,0.7410845470427958,shuffled,language
59,-lt,4,0.9885899655527464,1.0,0.9128118645221273,shuffled,language
60,-sp,0,0.2991647862674408,0.00357495315934205,0.049860797711240135,shuffled,language
61,-sp,0,0.9839071024431236,0.06451811637759051,0.9839071024431236,shuffled,language
62,-sp,0,0.4806572161751974,0.012798790740058732,0.16021907205839914,shuffled,language
63,-sp,0,0.9839071024431236,0.00357495315934205,0.9149409965408666,shuffled,language
64,-sp,0,0.9839071024431236,0.06451811637759051,0.8964983840195981,shuffled,language
65,-sp,0,0.9839071024431236,0.07539051615686536,0.4924646083832206,shuffled,language
66,-sp,0,0.9590135065757569,0.06005899736019396,0.39958896107323205,shuffled,language
67,-sp,0,0.467585812203998,0.07417103452887443,0.1168964530509995,shuffled,language
68,-sp,0,0.9839071024431236,0.2237126604098948,0.7395065768428968,shuffled,language
69,-sp,0,0.9839071024431236,0.00357495315934205,0.9347087374490066,shuffled,language
70,-sp,0,0.9839071024431236,0.012798790740058732,0.8650897727652062,shuffled,language
71,-sp,0,0.033503505107055416,0.36187937524519836,0.0027919587589212845,shuffled,language
72,-sp,1,0.9930938896163664,0.41079612143505334,0.8298829387993376,shuffled,language
73,-sp,1,0.9930938896163664,0.41079612143505334,0.575165061364931,shuffled,language
74,-sp,1,0.9930938896163664,1.0,0.7245848537180022,shuffled,language
75,-sp,1,0.9930938896163664,0.41079612143505334,0.6853247643051392,shuffled,language
76,-sp,1,0.9930938896163664,1.0,0.8954998216567043,shuffled,language
77,-sp,1,0.9930938896163664,1.0,0.12957678042042614,shuffled,language
78,-sp,1,0.9930938896163664,1.0,0.6381145650345836,shuffled,language
79,-sp,1,0.9930938896163664,0.550280551045695,0.9673530694497653,shuffled,language
80,-sp,1,0.9930938896163664,0.42841291747021804,0.9331453503028004,shuffled,language
81,-sp,1,0.9930938896163664,0.41079612143505334,0.9930938896163664,shuffled,language
82,-sp,1,0.9930938896163664,0.41079612143505334,0.7548337670531052,shuffled,language
83,-sp,1,0.9930938896163664,1.0,0.7526856839817787,shuffled,language
84,-sp,2,0.9941573436857719,0.016382089742483275,0.799131586994047,shuffled,language
85,-sp,2,0.9941573436857719,0.2649009035760968,0.9856642271089596,shuffled,language
86,-sp,2,0.9941573436857719,0.041446535153073005,0.8605690749324816,shuffled,language
87,-sp,2,0.9941573436857719,0.14026237157995813,0.4855754829922578,shuffled,language
88,-sp,2,0.7786686726127583,0.2502435593611654,0.0648890560510632,shuffled,language
89,-sp,2,0.9941573436857719,0.06552496786778045,0.876510113310579,shuffled,language
90,-sp,2,0.9941573436857719,0.02893276823544959,0.9651886181056439,shuffled,language
91,-sp,2,0.9941573436857719,0.2649009035760968,0.9356920644119873,shuffled,language
92,-sp,2,0.9941573436857719,0.020151890759662255,0.3460251758194586,shuffled,language
