,fe,subject,pval,pval_LLM_sig,pval_orig,shuffled,network
189,-sp,5,0.5487281948884501,0.09436000521616321,0.30484899716025005,shuffled,language
190,-sp,5,0.07748030418118669,0.04199666765654328,0.021522306716996304,shuffled,language
191,-sp,5,1.0,1.0,0.9865323306204866,shuffled,language
192,-sp,5,1.0,0.22445637516229905,0.8320400802675839,shuffled,language
193,-sp,5,0.27729594369601424,0.001083650991176139,0.09243198123200475,shuffled,language
194,-mp,1,0.036883411639186736,0.004591894077670963,0.010376991546092151,shuffled,language
195,-mp,1,0.18597406681131493,0.3015635301993461,0.11079306107908123,shuffled,language
196,-mp,1,0.04785150353951881,2.3135516216269436e-06,0.017714375251439148,shuffled,language
197,-mp,1,0.036883411639186736,7.073359257991793e-05,0.010986548147842857,shuffled,language
198,-mp,1,0.06881996372769712,0.04217177434318486,0.027965949766476,shuffled,language
199,-mp,1,0.0022040895294170924,2.3135516216269436e-06,0.00032826865331743926,shuffled,language
200,-mp,1,0.4103092732921698,0.0009654172808634561,0.29681947429646327,shuffled,language
201,-mp,1,0.9935154433643544,1.0,0.9935154433643544,shuffled,language
202,-mp,1,0.004698614059750954,0.00046973296187070797,0.0007997640952767581,shuffled,language
203,-mp,1,0.000675255675517631,0.0001293726385954614,7.18357101614501e-05,shuffled,language
204,-mp,1,0.07330620341570675,0.00495106409707501,0.034313542024373374,shuffled,language
205,-mp,1,0.19757437770632597,0.19922178019618214,0.1219075947549671,shuffled,language
206,-mp,1,0.8978656063953075,0.03580817159617073,0.7641409416130277,shuffled,language
207,-mp,1,0.02147019061452301,0.0039749546296115705,0.005024938228930917,shuffled,language
208,-mp,1,0.15629490549121824,0.0025067678611314145,0.08978643506942324,shuffled,language
209,-mp,1,0.08912530747444505,0.004433268392743144,0.04361451216834545,shuffled,language
210,-mp,1,0.6661126705457445,0.15478273225801714,0.5385591804412402,shuffled,language
211,-mp,1,0.4050195920145079,0.2920233895782338,0.27277277226975244,shuffled,language
212,-mp,1,4.839803276375521e-05,2.3135516216269436e-06,2.059490755904477e-06,shuffled,language
213,-mp,1,0.9935154433643544,0.18661347964397265,0.9742124471870564,shuffled,language
214,-mp,1,0.8568456643845466,0.3015635301993461,0.7109995938510068,shuffled,language
215,-mp,1,0.44614516081964595,0.010551607059054457,0.3322357580571832,shuffled,language
216,-mp,1,0.011771972278090341,0.0003652026681654463,0.002254207457506661,shuffled,language
217,-mp,1,8.23967457949382e-05,3.1708746015565816e-06,5.2593667528683965e-06,shuffled,language
218,-mp,1,0.0020721404877128737,0.0005227251107296733,0.0002645285728995158,shuffled,language
219,-mp,1,0.0005072032855328232,0.00024947226377174754,4.3166237066623256e-05,shuffled,language
220,-mp,1,3.158414257740206e-05,2.988560158409593e-06,6.72003033561746e-07,shuffled,language
221,-mp,1,0.9935154433643544,1.0,0.9008731302340647,shuffled,language
222,-mp,1,0.15435815169275943,0.0002219115594630926,0.08538961583003712,shuffled,language
223,-mp,1,0.037803697925335875,8.15830147803034e-05,0.012065009976171024,shuffled,language
224,-mp,1,0.2981898075253943,0.07606255165481739,0.1903339196970602,shuffled,language
225,-mp,1,0.04785150353951881,0.04217177434318486,0.018326107738539116,shuffled,language
226,-mp,1,0.07330620341570675,0.0007416289013646926,0.03429773789341785,shuffled,language
227,-mp,1,0.1056706021528324,0.0039749546296115705,0.05620776710257043,shuffled,language
228,-mp,1,0.06881996372769712,0.00035105614815634703,0.029285090947956224,shuffled,language
229,-mp,1,0.020417297277904645,0.00027477728456078143,0.004344105803809499,shuffled,language
230,-mp,1,0.4757501228777997,0.06101833695943068,0.3644043494383147,shuffled,language
231,-mp,1,0.09416032163656922,0.020911617812219903,0.04808186636760982,shuffled,language
232,-mp,1,0.4050195920145079,0.020911617812219903,0.27575802009498407,shuffled,language
233,-mp,1,0.02887089613289093,0.003944748968533268,0.00737129262967428,shuffled,language
234,-mp,1,0.04785150353951881,0.0251663749060123,0.017860913487941332,shuffled,language
235,-mp,1,0.9935154433643544,0.06101833695943068,0.9418264025546114,shuffled,language
236,-mp,1,0.5815545023712096,0.0957248899215221,0.45781950186669695,shuffled,language
237,-mp,1,0.9935154433643544,0.08772863624559571,0.9313317844686239,shuffled,language
238,-mp,1,0.9935154433643544,0.06101833695943068,0.8725965168491079,shuffled,language
239,-mp,1,0.9935154433643544,0.17848131041397536,0.9827187074146513,shuffled,language
240,-mp,1,0.4103092732921698,0.04217177434318486,0.2892363958766477,shuffled,language
241,-mp,2,0.04895250352367371,0.04568913417239754,0.006119062940459214,shuffled,language
242,-mp,2,1.0,0.05251692023941816,0.9884985037185082,shuffled,language
243,-mp,2,0.058661839634111264,0.04812013464222332,0.014665459908527816,shuffled,language
244,-mp,2,1.0,0.7596109112040621,0.7292209043240174,shuffled,language
245,-mp,2,1.0,1.0,1.0,shuffled,language
246,-mp,2,1.0,1.0,1.0,shuffled,language
247,-mp,2,1.0,1.0,1.0,shuffled,language
248,-mp,2,1.0,1.0,1.0,shuffled,language
249,-mp,3,1.278498555627933e-07,9.966791418787927e-10,1.4205539506977034e-08,shuffled,language
250,-mp,3,0.00019578626717678676,0.00017937404698851046,4.350805937261928e-05,shuffled,language
251,-mp,3,0.15778981620067828,0.06123925636233586,0.12272541260052754,shuffled,language
252,-mp,3,0.40585315726069204,0.33017829974222185,0.36075836200950406,shuffled,language
253,-mp,3,1.0,1.0,1.0,shuffled,language
254,-mp,3,0.0003835384294012109,4.378947767546395e-06,0.00012784614313373697,shuffled,language
255,-mp,3,0.008519753631072229,8.618943254535508e-05,0.004733196461706794,shuffled,language
256,-mp,3,0.04476963568608748,0.0005619373316358449,0.02984642379072499,shuffled,language
257,-mp,3,0.005722487346967212,0.0002442444609348291,0.0025433277097632054,shuffled,language
