,perf,Model,Shuffled,layer_num,Exp
743,0.017438832440454206,GPT2-XL-sp,,2,Combined
746,0.018193480540394984,GPT2-XL-sp,,3,Combined
749,0.018763602822285116,GPT2-XL-sp,,4,Combined
752,0.019402720738138667,GPT2-XL-sp,,5,Combined
755,0.020943233007532654,GPT2-XL-sp,,6,Combined
758,0.02214606126352208,GPT2-XL-sp,,7,Combined
761,0.022424093478917457,GPT2-XL-sp,,8,Combined
764,0.022688752494555615,GPT2-XL-sp,,9,Combined
767,0.022967862762721575,GPT2-XL-sp,,10,Combined
770,0.02365709305270961,GPT2-XL-sp,,11,Combined
773,0.0243844697900285,GPT2-XL-sp,,12,Combined
776,0.02509584692127357,GPT2-XL-sp,,13,Combined
779,0.025466883774822886,GPT2-XL-sp,,14,Combined
782,0.025739976960565958,GPT2-XL-sp,,15,Combined
785,0.025736203036948985,GPT2-XL-sp,,16,Combined
788,0.02546312506883574,GPT2-XL-sp,,17,Combined
791,0.02513157188661218,GPT2-XL-sp,,18,Combined
794,0.024677905716190128,GPT2-XL-sp,,19,Combined
797,0.024386141045101322,GPT2-XL-sp,,20,Combined
800,0.02427028625605785,GPT2-XL-sp,,21,Combined
803,0.02400200779872383,GPT2-XL-sp,,22,Combined
806,0.023917917428372418,GPT2-XL-sp,,23,Combined
809,0.023545923364810973,GPT2-XL-sp,,24,Combined
812,0.02328880649394312,GPT2-XL-sp,,25,Combined
815,0.02300365875431244,GPT2-XL-sp,,26,Combined
818,0.022623118742707737,GPT2-XL-sp,,27,Combined
821,0.02243995908751354,GPT2-XL-sp,,28,Combined
824,0.022901155206397787,GPT2-XL-sp,,29,Combined
827,0.02189044601936448,GPT2-XL-sp,,30,Combined
830,0.02148275937988275,GPT2-XL-sp,,31,Combined
833,0.020345277755427636,GPT2-XL-sp,,32,Combined
836,0.02017488387287325,GPT2-XL-sp,,33,Combined
839,0.019916200687620948,GPT2-XL-sp,,34,Combined
842,0.019111762575661433,GPT2-XL-sp,,35,Combined
845,0.018427123920752853,GPT2-XL-sp,,36,Combined
848,0.018423014308298007,GPT2-XL-sp,,37,Combined
851,0.0182502975319633,GPT2-XL-sp,,38,Combined
854,0.017132667984876043,GPT2-XL-sp,,39,Combined
857,0.01634764674147649,GPT2-XL-sp,,40,Combined
860,0.015798729160809516,GPT2-XL-sp,,41,Combined
863,0.015601901946263708,GPT2-XL-sp,,42,Combined
866,0.015333089980811948,GPT2-XL-sp,,43,Combined
869,0.014797714385007626,GPT2-XL-sp,,44,Combined
872,0.014633055918429389,GPT2-XL-sp,,45,Combined
875,0.014421524327547855,GPT2-XL-sp,,46,Combined
878,0.014022829677483634,GPT2-XL-sp,,47,Combined
881,0.014824495872974002,GPT2-XL-sp,,48,Combined
